FileName,Labels
Vivanco-Pater_Dimitte_Illis-coros_separados.mid,pater;dimitte;vivanco;illis;umaes;separados;coros
Passereau-Il_Est_Bel_Et_Bon.mid,passereau;est;et;umaes;bon;il;bel
Guerrero-Beatriz_Como_Es_Posible.mid,como;umaes;posible;guerrero;beatriz;es
Guerrero-Dulcissima_Maria.mid,umaes;guerrero;dulcissima;maria
Clemens-Carole_Magnus_Eras.mid,clemens;umaes;magnus;carole;eras
Guerrero-Quiere_Dios_Que_Le_Ofrezcamos.mid,quiere;le;que;dios;umaes;guerrero;ofrezcamos
Morales-Lhomme_Arme-a4-1-Kyrie.mid,1;kyrie;lhomme;a4;umaes;arme;morales
Vasquez-AD-01-Invitatorium.mid,invitatorium;vasquez;umaes;01;ad
Morales-De_Beata_Virgine-a_5-4-Sanctus.mid,4;beata;a;de;umaes;5;virgine;sanctus;morales
Guerrero-Magnificat_Septimi_Toni-pares.mid,septimi;magnificat;umaes;toni;pares;guerrero
Gesualdo-RSS9-Sepulto_Domino.mid,rss9;umaes;sepulto;gesualdo;domino
Vecchi-Non_Mi_Stornir.mid,non;stornir;mi;umaes;vecchi
Guerrero-Quis_Vestrum.mid,vestrum;umaes;guerrero;quis
Guerrero-In_Te_Domine_Speravi-1-Kyrie.mid,te;1;kyrie;domine;umaes;speravi;in;guerrero
Bennet-Since_Neither_Tunes_Of_Joy.mid,bennet;neither;umaes;tunes;of;since;joy
Morales-Caza-3-Credo.mid,umaes;3;caza;credo;morales
Vasquez-Gentil_Senora_Mia.mid,vasquez;mia;gentil;umaes;senora
Guerrero-Juicios_Sobre_Una_Estrella.mid,estrella;umaes;una;sobre;guerrero;juicios
Farrant-Call_To_Remembrance.mid,to;call;farrant;umaes;remembrance
Vasquez-Los_Ojos_De_Marfida.mid,vasquez;de;marfida;umaes;ojos;los
Vasquez-Oh_Dulce_Contemplacion.mid,dulce;vasquez;oh;umaes;contemplacion
Gombert-Aspice_Domine_Quia_Facta_Est.mid,aspice;facta;est;quia;domine;gombert;umaes
Morales-LJ7-Zai_Candidiores_Nazarei.mid,lj7;nazarei;zai;umaes;candidiores;morales
Guerrero-O_Lux_Beata_Trinitas.mid,lux;beata;o;umaes;guerrero;trinitas
Ruimonte-Luna_Que_Reluces.mid,luna;que;umaes;reluces;ruimonte
Guerrero-Surge_Propera-4-Sanctus.mid,surge;4;propera;umaes;sanctus;guerrero
Guerrero-Super_Flumina_Babylonis-1-Kyrie.mid,babylonis;1;kyrie;super;umaes;flumina;guerrero
Gesualdo-RJS5-Judas_Mercator.mid,mercator;umaes;gesualdo;judas;rjs5
Guerrero-Simile_Est_Regnum_Caelorum.mid,simile;est;umaes;regnum;caelorum;guerrero
Guerrero-Dexo_La_Venda.mid,la;venda;umaes;dexo;guerrero
Praetorius-In_Dulce_Jubilo-a-2.mid,jubilo;dulce;a;praetorius;umaes;2;in
Guerrero-Batalla_Escoutez-2-Gloria.mid,batalla;escoutez;umaes;2;gloria;guerrero
Guerrero-Beata_Dei_Genitrix_Maria.mid,genitrix;beata;dei;umaes;guerrero;maria
Vasquez-Bendito_Sea_El_Dia.mid,sea;bendito;vasquez;dia;umaes;el
Guerrero-O_Que_Plazer.mid,o;que;umaes;guerrero;plazer
Morales-Signum_Crucis_Mirabile.mid,mirabile;umaes;crucis;morales;signum
Guerrero-Magnificat_Sexti_Toni-impares.mid,magnificat;umaes;toni;sexti;guerrero;impares
Guerrero-Surge_Propera-5-Benedictus.mid,surge;benedictus;propera;umaes;5;guerrero
Vasquez-Serrana_Donde_Dormisteis.mid,vasquez;dormisteis;umaes;serrana;donde
Bennet-I_Wander_Up_And_Down.mid,i;bennet;up;umaes;and;wander;down
Lobo-Beata_Dei_Genitrix-2-Gloria.mid,genitrix;beata;dei;umaes;2;lobo;gloria
Guerrero-Magnificat_Tertii_Toni-impares.mid,magnificat;tertii;umaes;toni;guerrero;impares
Vasquez-AD-03-Convertere_Domine.mid,03;convertere;vasquez;domine;umaes;ad
Guerrero-Magnificat_Secundi_Toni-impares.mid,magnificat;umaes;toni;secundi;guerrero;impares
Guerrero-A_Un_Nino_Llorando_Al_Hielo.mid,un;a;hielo;al;nino;umaes;llorando;guerrero
Guerrero-Lhomme_Arme_I-2-Gloria.mid,i;lhomme;umaes;2;gloria;guerrero;arme
Vasquez-Caballero_Queraisme_Dexar.mid,dexar;vasquez;caballero;umaes;queraisme
Bennet-I_Languish_To_Complain_Me.mid,i;to;bennet;languish;me;umaes;complain
Guerrero-Salve_Regina_II.mid,salve;regina;umaes;ii;guerrero
Gesualdo-RSS5-O_Vos_Omnes.mid,o;vos;umaes;omnes;rss5;gesualdo
Guerrero-Missa_Pro_Defunctis-14-Communicanda-alt.mid,missa;pro;14;communicanda;defunctis;umaes;guerrero;alt
Guerrero-Todo_Cuanto_Pudo_Dar.mid,cuanto;umaes;dar;pudo;todo;guerrero
Vasquez-Ojos_Garzos.mid,umaes;vasquez;garzos;ojos
Guerrero-Sancta_Maria.mid,umaes;guerrero;sancta;maria
Gesualdo-Ave_Dulcissima_Maria.mid,ave;umaes;dulcissima;gesualdo;maria
Vasquez-Por_Que_Me_Beso_Perico.mid,por;vasquez;que;me;umaes;beso;perico
Vasquez-Para_Que_Busca_El_Morir.mid,vasquez;que;busca;umaes;morir;el;para
Guerrero-Dexo_Del_Mundo.mid,del;mundo;umaes;dexo;guerrero
Schubert-Santo.mid,santo;umaes;schubert
Guerrero-Quasi_Stella_Matutina.mid,stella;matutina;umaes;quasi;guerrero
Guerrero-Beata_Mater-4-Sanctus.mid,mater;beata;4;umaes;sanctus;guerrero
Guerrero-Sabes_Lo_Que_Heziste.mid,lo;que;sabes;umaes;heziste;guerrero
Vasquez-No_Me_Llameis_Sega_La_Herba.mid,herba;sega;vasquez;llameis;la;me;umaes;no
Morales-Missa_Pro_Defunctis-08-Agus_Dei.mid,missa;08;pro;agus;defunctis;dei;umaes;morales
Morales-LJ4-Phe_Audite_Obsecro.mid,lj4;obsecro;phe;umaes;audite;morales
Guerrero-Hymnum_Canamus_Gloriae.mid,gloriae;hymnum;canamus;umaes;guerrero
Morales-Ave_Maria-6-Agnus_Dei.mid,ave;dei;umaes;6;agnus;morales;maria
Guerrero-Puer_Qui_Natus-6-Agnus_Dei.mid,puer;dei;umaes;qui;6;agnus;natus;guerrero
Byrd-Ave_Verum_Corpus.mid,corpus;ave;umaes;verum;byrd
Guerrero-De_Beata_Virgine-5-Agnus_Dei.mid,beata;de;dei;umaes;5;virgine;agnus;guerrero
Guerrero-Santa_Et_Immaculata_Virginitas-4-Sanctus.mid,4;virginitas;et;umaes;sanctus;guerrero;santa;immaculata
Vasquez-Quien_Me_Otorgase.mid,otorgase;vasquez;quien;me;umaes
Guerrero-Dios_Inmortal.mid,umaes;guerrero;inmortal;dios
Morales-Accepit_Iesus_Panes.mid,umaes;panes;accepit;morales;iesus
Guerrero-Jesu_Nostra_Redemptio.mid,jesu;nostra;redemptio;umaes;guerrero
Arbeu-Belle_Qui_Tiens_Ma_Vie.mid,vie;ma;umaes;belle;tiens;qui;arbeu
Morales-Dominus_Meus_Et_Deus_Meus.mid,meus;et;umaes;dominus;deus;morales
Guerrero-Alma_Si_Sabes_Damor.mid,damor;si;sabes;umaes;alma;guerrero
Morales-Tu_Es_Vas_Electionis-4-Sanctus.mid,es;4;tu;vas;umaes;electionis;sanctus;morales
Vasquez-AD-22-Sicut_Cervus.mid,sicut;vasquez;cervus;umaes;ad;22
Guerrero-Ecce_Sacerdos-3-Credo.mid,sacerdos;ecce;umaes;3;credo;guerrero
Guerrero-Regina_Caeli-a_4.mid,regina;4;a;umaes;caeli;guerrero
Guerrero-Iste_Sanctus-2-Gloria.mid,umaes;iste;2;gloria;sanctus;guerrero
Guerrero-Super_Flumina_Babylonis-4-Sanctus.mid,babylonis;4;super;umaes;flumina;sanctus;guerrero
Guerrero-Simile_Est_Regnum-5-Agnus_Dei.mid,simile;est;dei;umaes;5;regnum;agnus;guerrero
Guerrero-Celsi_Confessoris.mid,umaes;confessoris;celsi;guerrero
Morales-Missa_Pro_Defunctis-02-Kyrie.mid,missa;pro;kyrie;defunctis;umaes;02;morales
Guerrero-Dum_Complerentur_Dies_Penthecostes.mid,dies;umaes;dum;penthecostes;complerentur;guerrero
Morales-Lhomme_Arme-a4-2-Gloria.mid,lhomme;a4;umaes;2;gloria;arme;morales
Guerrero-O_Venturoso_Dia.mid,venturoso;o;dia;umaes;guerrero
Guerrero-Barbara_Yo_Soy_Tuyo.mid,tuyo;soy;yo;umaes;barbara;guerrero
Guerrero-Duo_Seraphim.mid,umaes;guerrero;duo;seraphim
Guerrero-De_Beata_Virgine-I-6-Agnus_Dei.mid,beata;i;de;dei;umaes;6;agnus;virgine;guerrero
Guerrero-Esclarecida_Juana.mid,umaes;guerrero;juana;esclarecida
Vasquez-Que_Sentis.mid,umaes;sentis;vasquez;que
Morales-Nova_Resultent_Gaudia.mid,resultent;umaes;gaudia;nova;morales
Vasquez-En_La_Fuente_Del_Rosel.mid,rosel;fuente;vasquez;del;la;umaes;en
Guerrero-Cum_Turba_Plurima.mid,cum;turba;umaes;plurima;guerrero
Arcadelt-Il_Bianco_E_Dolce_Cigno.mid,bianco;dolce;umaes;il;e;arcadelt;cigno
Morales-Caza-5-Agnus_Dei.mid,dei;umaes;5;caza;agnus;morales
Morales-Benedicta_Es_Caelorum_Regina-1-Kyrie.mid,regina;1;kyrie;umaes;es;caelorum;benedicta;morales
Gesualdo-RSS6-Ecce_Quomodo_Moritur.mid,rss6;ecce;umaes;quomodo;moritur;gesualdo
Morales-Christus_Resurgens_Ex_Mortuis.mid,ex;mortuis;christus;resurgens;umaes;morales
Guerrero-In_Te_Domine_Speravi-4-Sanctus.mid,te;4;speravi;domine;umaes;sanctus;in;guerrero
Guerrero-Dicebat_Iesus.mid,umaes;dicebat;iesus;guerrero
Morales-Gaude_Barbara-1-Kyrie.mid,1;kyrie;umaes;barbara;gaude;morales
Senfl-Non_Usitata.mid,usitata;umaes;non;senfl
Guerrero-Super_Flumina_Babylonis-5-Benedictus.mid,benedictus;babylonis;super;umaes;5;flumina;guerrero
Morales-Ecce_Virgo_Concipiet.mid,virgo;ecce;umaes;concipiet;morales
Sermisy-Au_Joli_Bois.mid,umaes;sermisy;joli;bois;au
Gabrieli-Edipo_Tiranno-4.mid,tiranno;4;gabrieli;umaes;edipo
Lobo-Beata_Dei_Genitrix-1-Kyrie.mid,genitrix;beata;1;kyrie;dei;umaes;lobo
Vasquez-Vos_Hermosa_Sin_Igual.mid,igual;hermosa;vasquez;vos;umaes;sin
Vasquez-Llamaisme_Villana.mid,umaes;vasquez;villana;llamaisme
Asola-O_Vos_Omnes.mid,asola;o;vos;umaes;omnes
Guerrero-Congratulamini-Mihi-3-Credo.mid,mihi;congratulamini;umaes;3;credo;guerrero
Guerrero-Oyd_Oyd_Una_Cosa.mid,cosa;oyd;umaes;una;guerrero
Guerrero-Caro_Mea.mid,umaes;guerrero;mea;caro
Guerrero-Puer_Qui_Natus-3-Credo.mid,puer;umaes;3;qui;credo;natus;guerrero
Bennet-Let_Go_Why_Do_You_Stay_Me.mid,let;bennet;do;why;go;me;umaes;stay;you
Guerrero-O_Altitudo_Divitiarum.mid,altitudo;o;umaes;divitiarum;guerrero
Guerrero-In_Illo_Tempore_Cum_Sublevasset.mid,cum;illo;tempore;umaes;in;sublevasset;guerrero
Guerrero-Ojos_Claros_Serenos.mid,umaes;ojos;serenos;claros;guerrero
Vasquez-AD-12-Complaceat_Tibi.mid,tibi;vasquez;complaceat;umaes;ad;12
Guerrero-Usquequo_Domine.mid,umaes;guerrero;usquequo;domine
Lobo-Lauda_Sion.mid,lauda;umaes;sion;lobo
Vivaldi-Gloria-02.mid,umaes;vivaldi;gloria;02
Morales-Quem_Dicunt_Homines-2-Gloria.mid,dicunt;quem;homines;umaes;2;gloria;morales
De_La_Torre-Ne_recorderis.mid,ne;torre;de;la;umaes;recorderis
Verdelot-Si_Bona_Suscepimus.mid,si;suscepimus;verdelot;umaes;bona
Berlioz-LAdieu_Des_Berges.mid,berlioz;umaes;des;ladieu;berges
Gesualdo-RJS8-Una_Hora.mid,umaes;rjs8;gesualdo;una;hora
Vasquez-Amor_Falso.mid,umaes;vasquez;amor;falso
Morales-Vulnerasti_Cor_Meum-4-Sanctus.mid,cor;4;meum;umaes;vulnerasti;sanctus;morales
Guerrero-Magnificat_Primi_Toni-pares.mid,primi;magnificat;umaes;toni;pares;guerrero
Gesualdo-RSS7-Astiterunt_Reges.mid,astiterunt;umaes;gesualdo;reges;rss7
Ambiela-Redde_Mihi.mid,redde;umaes;ambiela;mihi
Guerrero-Saeculorum_Amen-6-Agnus_Dei.mid,amen;dei;umaes;saeculorum;6;agnus;guerrero
Guerrero-Lhomme_Arme_II-4-Sanctus-Benedictus.mid,ii;benedictus;4;lhomme;umaes;sanctus;guerrero;arme
Gesualdo-RJS7-Eram_Quasi_Agnus.mid,rjs7;umaes;eram;gesualdo;quasi;agnus
Vivanco-Christus_Factus_Est.mid,vivanco;est;christus;umaes;factus
Vasquez-AD-10-Credo_Videre.mid,vasquez;10;videre;umaes;ad;credo
Guerrero-Inter_Vestibulum-6-Agnus_Dei.mid,dei;umaes;guerrero;6;agnus;vestibulum;inter
Guerrero-Salve_Regina_I.mid,salve;regina;i;umaes;guerrero
Guerrero-O_Que_Nueva.mid,o;que;umaes;nueva;guerrero
Guerrero-Ecce_Nunc_Tempus.mid,ecce;umaes;tempus;guerrero;nunc
Bennet-Weep_O_Mine_Eyes.mid,bennet;o;weep;eyes;umaes;mine
Vivaldi-Gloria-08.mid,umaes;08;gloria;vivaldi
Guerrero-Saeculorum_Amen-5-Benedictus.mid,benedictus;amen;umaes;5;saeculorum;guerrero
Morales-LJ3-Heth_Peccatum_Peccavit_Jerusalem.mid,peccavit;heth;jerusalem;umaes;peccatum;lj3;morales
Morales-Ut_Re_Mi_Fa_Sol_La-4-Sanctus_y_Benedictus.mid,benedictus;y;4;mi;re;la;umaes;morales;fa;sanctus;ut;sol
Lotti-Missa_Brevis-5-Agnus_Dei.mid,missa;lotti;brevis;dei;umaes;5;agnus
Guerrero-Tu_Dorado_Cabello.mid,cabello;tu;umaes;dorado;guerrero
Guerrero-Christe_Redemptor_Omnium.mid,redemptor;omnium;umaes;christe;guerrero
Guerrero-Congratulamini-Mihi-5-Agnus_Dei.mid,mihi;congratulamini;dei;umaes;5;agnus;guerrero
Anonimo-Pues_A_Dios_Humano_Vemos.mid,a;dios;anonimo;humano;umaes;pues;vemos
Guerrero-Surge_Propera-2-Gloria.mid,surge;propera;umaes;2;gloria;guerrero
Guerrero-De_Beata_Virgine-I-3-Credo.mid,beata;i;de;umaes;3;virgine;credo;guerrero
Morales-Decidle_Al_Caballero-2-Gloria.mid,decidle;caballero;al;umaes;2;gloria;morales
Guerrero-Surge_Propera-1-Kyrie.mid,surge;1;kyrie;propera;umaes;guerrero
Bennet-Weep_Silly_Soul_Disdained.mid,disdained;silly;bennet;weep;soul;umaes
Bennet-All_Creatures_Now.mid,bennet;now;umaes;all;creatures
Padilla-De_Carambanos_El_Dia_Viste.mid,padilla;de;dia;umaes;el;viste;carambanos
Morales-Tu_Es_Vas_Electionis-6-Agnus_Dei.mid,tu;vas;dei;umaes;electionis;6;es;agnus;morales
Morales-In_Convertendo.mid,umaes;morales;in;convertendo
Guerrero-Hoy_Joseph.mid,umaes;guerrero;joseph;hoy
Guerrero-Batalla_Escoutez-4-Sanctus.mid,batalla;4;escoutez;umaes;sanctus;guerrero
Arcadelt-Vitam_Que_Faciunt.mid,vitam;que;umaes;faciunt;arcadelt
Praetorius-En_Medio_Del_Silencio.mid,del;praetorius;umaes;medio;en;silencio
Vasquez-AD-23-Domine_Iesu_Christe.mid,vasquez;domine;ad;umaes;christe;23;iesu
Gesualdo-RJS1-In_Monte_Oliveti.mid,monte;rjs1;umaes;gesualdo;oliveti;in
Guerrero-Virgen_Sancta.mid,umaes;guerrero;sancta;virgen
Guerrero-Lhomme_Arme_I-5-Benedictus.mid,benedictus;i;lhomme;umaes;5;guerrero;arme
Gesualdo-RJS6-Unus_Ex_Discipulis.mid,rjs6;ex;umaes;unus;gesualdo;discipulis
Guerrero-Extrana_Muestra_Damar.mid,umaes;damar;muestra;extrana;guerrero
Guerrero-Beata_Mater-2-Gloria.mid,mater;beata;umaes;2;gloria;guerrero
Guerrero-Beata_Mater-1-Kyrie.mid,mater;beata;1;kyrie;umaes;guerrero
Gesualdo-RSS4-Recessit_Pastor_Noster.mid,pastor;recessit;umaes;noster;rss4;gesualdo
Morales-Gaude_Barbara-4-Sanctus.mid,4;umaes;barbara;sanctus;gaude;morales
Vasquez-AD-17-Canticum_Zachariae.mid,17;vasquez;zachariae;umaes;canticum;ad
De_La_Puente-De_Lamentatione.mid,puente;de;la;umaes;lamentatione
Morales-Decidle_Al_Caballero-3-Credo.mid,decidle;caballero;al;umaes;3;credo;morales
Morales-De_Beata_Virgine-a_5-3-Credo.mid,beata;a;de;umaes;5;3;virgine;credo;morales
Ruimonte-Has_Visto.mid,umaes;has;ruimonte;visto
Monteverdi-Sestina-4-Ma_Te_Raccoglie.mid,te;monteverdi;ma;4;raccoglie;sestina;umaes
Guerrero-Esclarecida_Madre.mid,umaes;guerrero;esclarecida;madre
Guerrero-Inter_Vestibulum-3-Credo.mid,guerrero;umaes;3;vestibulum;credo;inter
Morales-Si_Bona_Suscepimus-2-Gloria.mid,si;suscepimus;umaes;2;gloria;bona;morales
Guerrero-De_Beata_Virgine-3-Credo.mid,beata;de;umaes;3;virgine;credo;guerrero
Guerrero-Zagales_Sin_Seso_Vengo.mid,seso;zagales;vengo;umaes;sin;guerrero
Vasquez-Del_Rosal_Sale_La_Rosa.mid,rosa;vasquez;del;la;umaes;sale;rosal
Isaac-Innsbruck.mid,umaes;innsbruck;isaac
Guerrero-O_Virgen_Cuando_Os_Miro.mid,os;o;umaes;cuando;guerrero;miro;virgen
Guerrero-Pastores_Loquebantur.mid,pastores;umaes;guerrero;loquebantur
Morales-Lhomme_Arme-4-Sanctus.mid,4;lhomme;umaes;sanctus;arme;morales
Mendelssohn-Mein_Herz_Erhebet_Gott.mid,gott;herz;umaes;erhebet;mein;mendelssohn
Guerrero-Lhomme_Arme_I-6-Agnus_Dei.mid,i;lhomme;dei;umaes;6;agnus;arme;guerrero
Guerrero-Iste_Sanctus.mid,umaes;iste;guerrero;sanctus
Guerrero-Quasi_Cedrus.mid,umaes;quasi;guerrero;cedrus
Morales-Exaltata_Est_Sancta_Dei_Genitrix.mid,genitrix;est;exaltata;sancta;dei;umaes;morales
Morales-Benedicta_Es_Caelorum_Regina-2-Gloria.mid,regina;umaes;2;gloria;es;caelorum;benedicta;morales
Monteverdi-Sestina-1-Incenerite_Spoglie.mid,monteverdi;1;incenerite;sestina;umaes;spoglie
Morales-Lamentabatur_Jacob.mid,umaes;jacob;lamentabatur;morales
Guerrero-Teresa_Teresaza.mid,umaes;teresa;guerrero;teresaza
Guerrero-Laudate_Dominum.mid,umaes;laudate;guerrero;dominum
Guerrero-Santa_Et_Immaculata_Virginitas-6-Agnus_Dei.mid,virginitas;et;dei;umaes;immaculata;6;agnus;santa;guerrero
Guerrero-O_Sacrum_Convivium.mid,sacrum;convivium;o;umaes;guerrero
Morales-Mille_Regretz-1-Kyrie.mid,1;kyrie;umaes;mille;regretz;morales
Guerrero-Beata_Mater-6-Agnus_Dei.mid,mater;beata;dei;umaes;6;agnus;guerrero
Anonimo-Dindirindin.mid,umaes;anonimo;dindirindin
Morales-Benedicamus-3.mid,umaes;3;morales;benedicamus
Guerrero-Dormendo_Un_Giorno-2-Gloria.mid,giorno;un;dormendo;umaes;2;gloria;guerrero
Guerrero-Que_Se_Puede_Desear.mid,que;desear;umaes;guerrero;puede;se
Guerrero-Iste_Sanctus-1-Kyrie.mid,1;kyrie;umaes;iste;sanctus;guerrero
Guerrero-Magnificat_Primi_Toni-impares.mid,primi;magnificat;umaes;toni;guerrero;impares
Morales-LJ1-Incipit_Lamentatio.mid,incipit;lamentatio;umaes;lj1;morales
Morales-Mille_Regretz-3-Credo.mid,umaes;regretz;3;mille;credo;morales
Morales-Quem_Dicunt_Homines-6-Agnus_Dei.mid,dicunt;quem;homines;dei;umaes;6;agnus;morales
Guerrero-Pastores_Si_Nos_Quereis.mid,si;pastores;umaes;nos;quereis;guerrero
Vasquez-De_Los_Alamos_Vengo.mid,vasquez;de;vengo;umaes;los;alamos
Flecha-El_Fuego.mid,el;umaes;fuego;flecha
Vasquez-AD-15-Spiritus_Meus.mid,meus;vasquez;umaes;ad;15;spiritus
Morales-Emendemus_In_Melius.mid,emendemus;melius;umaes;in;morales
Guerrero-Tristes_Erant_Apostoli.mid,umaes;tristes;apostoli;guerrero;erant
Guerrero-Los_Reyes_Siguen_La_Estrella.mid,siguen;estrella;la;umaes;los;reyes;guerrero
Guerrero-Missa_Pro_Defunctis-02-Kyrie.mid,missa;pro;kyrie;defunctis;umaes;02;guerrero
Guerrero-Dormendo_Un_Giorno-1-Kyrie.mid,giorno;1;un;kyrie;dormendo;umaes;guerrero
Guerrero-Dixit_Dominus.mid,dixit;umaes;guerrero;dominus
Morales-Mille_Regretz-5bis-Beneditus-Vaticano.mid,5bis;vaticano;beneditus;umaes;mille;regretz;morales
Morales-Te_Deum.mid,umaes;te;deum;morales
Morales-Fa_Re_Ut_Fa_Sol_La-4-Sanctus.mid,4;la;re;umaes;sol;fa;sanctus;ut;morales
Bennet-Come_Shepherds_Follow_Me.mid,bennet;shepherds;me;come;umaes;follow
Morales-Ave_Maria-1-Kyrie.mid,1;ave;kyrie;umaes;morales;maria
Vasquez-Ya_Florecen_Los_Arboles.mid,ya;vasquez;florecen;umaes;los;arboles
Mantua-O_Vos_Omnes.mid,o;mantua;umaes;vos;omnes
Guerrero-Dormendo_Un_Giorno-5-Benedictus.mid,benedictus;giorno;un;dormendo;umaes;5;guerrero
Guerrero-Alma_Mirad_Vuestro_Dios.mid,vuestro;dios;umaes;alma;guerrero;mirad
Guerrero-En_Tanto_Que_De_Rosa_Y_Azucena.mid,y;azucena;rosa;que;de;umaes;en;tanto;guerrero
Guerrero-Tibi_Christi_Splendor_Patris.mid,splendor;patris;tibi;christi;umaes;guerrero
Vasquez-La_Mi_Sola_Laureola.mid,mi;vasquez;laureola;la;umaes;sola
Guerrero-Missa_Pro_Defunctis-16-Communio-alt.mid,missa;pro;defunctis;umaes;16;guerrero;communio;alt
Guerrero-Ecce_Sacerdos-2-Gloria.mid,sacerdos;ecce;umaes;2;gloria;guerrero
Morales-Christe_Redemptor_Omnium.mid,redemptor;omnium;umaes;christe;morales
Morales-Andreas_Christi_Famulus.mid,christi;umaes;famulus;andreas;morales
Vasquez-Cuando_Cuando.mid,umaes;vasquez;cuando
Morales-Si_Bona_Suscepimus-5-Benedictus.mid,benedictus;si;suscepimus;umaes;5;bona;morales
Morales-Missa_Pro_Defunctis-04-Sequentia.mid,missa;pro;04;defunctis;umaes;sequentia;morales
Vasquez-AD-07-Manus_Tuae.mid,07;vasquez;umaes;manus;ad;tuae
Guerrero-Lauda_Ierusalem_Dominum.mid,lauda;ierusalem;umaes;dominum;guerrero
Morales-Quem_Dicunt_Homines-3-Credo.mid,dicunt;quem;homines;umaes;3;credo;morales
Morales-Decidle_Al_Caballero-5-Benedictus.mid,benedictus;decidle;caballero;al;umaes;5;morales
Guerrero-Puer_Qui_Natus-1-Kyrie.mid,puer;1;kyrie;umaes;qui;guerrero;natus
Aranes-Chacona.mid,aranes;umaes;chacona
Guerrero-Hermosa_Catalina.mid,umaes;guerrero;catalina;hermosa
Mantua-O_Jesu_Christe.mid,jesu;o;mantua;umaes;christe
Guerrero-O_Dulce_Y_Gran_Contento.mid,dulce;y;o;gran;umaes;contento;guerrero
Vasquez-Lindos_Ojos_Habeis.mid,habeis;vasquez;umaes;ojos;lindos
Orto-Dulces_Exuviae.mid,umaes;exuviae;dulces;orto
Morales-Sancta_Maria_Succurre_Miseris.mid,sancta;umaes;miseris;succurre;morales;maria
Morales-Vulnerasti_Cor_Meum-2-Gloria.mid,cor;meum;umaes;2;gloria;vulnerasti;morales
Guerrero-Magnificat_Quarti_Toni-impares.mid,magnificat;umaes;toni;impares;guerrero;quarti
Josquin-Fama_Malum.mid,josquin;umaes;fama;malum
Vasquez-Los_Brazos_Traigo_Cansados.mid,cansados;brazos;vasquez;umaes;los;traigo
Pearsall-Lay_A_Garland.mid,a;umaes;garland;lay;pearsall
Morales-Christe_Redemptor_Omnium-2.mid,redemptor;omnium;umaes;2;christe;morales
Manchicourt-Nunc_Enim_Si_Centum.mid,manchicourt;si;centum;umaes;enim;nunc
Guerrero-De_Beata_Virgine-4-Sanctus_Benedictus.mid,benedictus;beata;4;de;umaes;virgine;sanctus;guerrero
Vasquez-No_Tengo_Cabellos.mid,vasquez;tengo;cabellos;umaes;no
Morales-Sacris_Solemniis.mid,umaes;sacris;solemniis;morales
Narvaez-De_Profundis.mid,umaes;de;narvaez;profundis
Morales-Magnificat_Quinti_Toni-pares.mid,magnificat;umaes;toni;pares;quinti;morales
Lobo-De_Lamentatione_Jeremiae.mid,jeremiae;de;umaes;lobo;lamentatione
Guerrero-De_Beata_Virgine-I-2-Gloria.mid,beata;i;de;umaes;2;gloria;virgine;guerrero
Morales-In_Illo_Tempore_Modicum.mid,modicum;illo;tempore;umaes;in;morales
Morley-April_Is_In_My_Mistress_Face.mid,is;my;mistress;april;face;umaes;in;morley
Morales-Lhomme_Arme-3-Credo.mid,lhomme;umaes;3;credo;arme;morales
Vasquez-No_Se_Que_Me_Bulle.mid,bulle;vasquez;que;me;umaes;no;se
Guerrero-Post_Dies_Octo.mid,octo;dies;post;umaes;guerrero
Guerrero-Cuando_Os_Miro_Mi_Dios.mid,os;mi;dios;umaes;cuando;guerrero;miro
Morales-Benedicta_Es_Caelorum_Regina-3-Credo.mid,regina;umaes;3;es;caelorum;credo;benedicta;morales
Vasquez-AD-18-Requiescant_In_Pace.mid,18;requiescant;vasquez;pace;umaes;ad;in
Lobo-Versa_Est_In_Luctum.mid,est;luctum;umaes;lobo;versa;in
Guerrero-Ductus_Est_Iesus-bis.mid,est;umaes;bis;guerrero;ductus;iesus
Guerrero-Quomodo_Cantabimus.mid,cantabimus;umaes;guerrero;quomodo
Morales-Peccantem_Me_Quotidie.mid,quotidie;peccantem;me;umaes;morales
Morales-Vulnerasti_Cor_Meum-5-Benedictus.mid,benedictus;cor;meum;umaes;5;vulnerasti;morales
Morales-Magnificat_Secundi_Toni-impares.mid,magnificat;umaes;toni;secundi;impares;morales
Verdelot-Dormendo_Un_Giorno.mid,giorno;un;verdelot;dormendo;umaes
Lotti-Missa_Brevis-4-Sanctus.mid,missa;lotti;4;brevis;umaes;sanctus
Guerrero-Conditor_Alme_Siderum.mid,conditor;siderum;alme;umaes;guerrero
Martini-O_Salutaris_Hostia.mid,o;martini;umaes;hostia;salutaris
Vasquez-Si_Me_Llaman.mid,si;vasquez;me;umaes;llaman
Guerrero-Ten_Cuenta_Amor.mid,cuenta;umaes;ten;amor;guerrero
Byrd-Misa_a_Tres-1-Kyrie.mid,1;kyrie;misa;a;tres;umaes;byrd
Guerrero-Fresco_Y_Claro_Arroyuelo.mid,y;umaes;claro;guerrero;arroyuelo;fresco
Morales-Beati_Omnes_Qui_Timent_Dominum.mid,umaes;dominum;omnes;qui;timent;beati;morales
Guerrero-Amor_Andaba_Triste.mid,triste;umaes;andaba;amor;guerrero
Anonimo-Recuerde_El_Alma_Dormida.mid,dora;anonimo;umaes;recuerde;el;alma
Richafort-Quem_Dicunt_Homines.mid,dicunt;quem;homines;richafort;umaes
